instance_id,frame_id,frame_name,nm_per_pixel,area_nm2,cx_nm,cy_nm
7,37,11dd74426e8374ac110c4036c77c09ab_000000000037,0.383342,7265.833946,321.771298,196.810551
7,38,11dd74426e8374ac110c4036c77c09ab_000000000038,0.383342,7267.009552,321.450053,197.809967
7,39,11dd74426e8374ac110c4036c77c09ab_000000000039,0.383342,7337.545922,321.678738,197.171712
7,40,11dd74426e8374ac110c4036c77c09ab_000000000040,0.383342,7375.165320,324.026846,197.385914
7,41,11dd74426e8374ac110c4036c77c09ab_000000000041,0.390658,7698.435712,328.140714,202.560783
7,42,11dd74426e8374ac110c4036c77c09ab_000000000042,0.390658,7693.552079,329.085479,200.685440
7,43,11dd74426e8374ac110c4036c77c09ab_000000000043,0.390658,8400.152614,316.490128,200.258683
7,44,11dd74426e8374ac110c4036c77c09ab_000000000044,0.390658,8329.034720,328.608793,199.634415
7,45,11dd74426e8374ac110c4036c77c09ab_000000000045,0.390658,8306.753148,331.442683,200.517842
7,46,11dd74426e8374ac110c4036c77c09ab_000000000046,0.390658,8331.171309,325.085672,198.022534
7,47,11dd74426e8374ac110c4036c77c09ab_000000000047,0.390658,8296.070202,329.791401,201.666615
7,48,11dd74426e8374ac110c4036c77c09ab_000000000048,0.390658,8262.190004,328.697731,200.090893
7,49,11dd74426e8374ac110c4036c77c09ab_000000000049,0.383342,7955.914769,325.564353,197.874661
7,50,11dd74426e8374ac110c4036c77c09ab_000000000050,0.392232,8308.307692,333.033830,201.928158
7,51,11dd74426e8374ac110c4036c77c09ab_000000000051,0.392232,8291.384615,334.137701,202.288191
7,52,11dd74426e8374ac110c4036c77c09ab_000000000052,0.390658,8203.586417,330.449157,202.055365
7,53,11dd74426e8374ac110c4036c77c09ab_000000000059,0.390658,8624.494468,317.646841,193.707237
7,54,11dd74426e8374ac110c4036c77c09ab_000000000060,0.390658,8532.621137,322.655649,193.054845
7,55,11dd74426e8374ac110c4036c77c09ab_000000000061,0.390658,8536.283861,320.568811,192.163049
7,56,11dd74426e8374ac110c4036c77c09ab_000000000062,0.390658,8739.259824,326.576581,196.810730
7,57,11dd74426e8374ac110c4036c77c09ab_000000000063,0.390658,8786.264784,328.137185,195.706497
7,58,11dd74426e8374ac110c4036c77c09ab_000000000064,0.390658,8791.453644,328.681326,194.639639
7,59,11dd74426e8374ac110c4036c77c09ab_000000000065,0.390658,8797.558184,329.455298,198.164632
7,60,11dd74426e8374ac110c4036c77c09ab_000000000066,0.390658,8680.045784,327.299718,197.405932
7,61,11dd74426e8374ac110c4036c77c09ab_000000000067,0.390658,8781.533766,328.505597,197.259388
7,62,11dd74426e8374ac110c4036c77c09ab_000000000068,0.390658,8796.642503,330.160241,197.193841
7,63,11dd74426e8374ac110c4036c77c09ab_000000000069,0.390658,8814.498283,331.215332,196.758440
7,64,11dd74426e8374ac110c4036c77c09ab_000000000070,0.390658,8818.618848,332.395651,197.442699
7,65,11dd74426e8374ac110c4036c77c09ab_000000000071,0.390658,8897.367417,326.528130,194.972761
7,66,11dd74426e8374ac110c4036c77c09ab_000000000072,0.390658,8894.009920,325.915152,194.066397
7,67,11dd74426e8374ac110c4036c77c09ab_000000000073,0.383342,8595.738428,328.986023,194.925851
7,68,11dd74426e8374ac110c4036c77c09ab_000000000074,0.383342,8586.333578,315.824660,190.640352
7,69,11dd74426e8374ac110c4036c77c09ab_000000000075,0.383342,8604.702425,319.138539,190.501185
7,70,11dd74426e8374ac110c4036c77c09ab_000000000076,0.390658,8916.596719,333.467504,197.048560
7,71,11dd74426e8374ac110c4036c77c09ab_000000000077,0.390658,8918.733308,333.933413,199.467245
7,72,11dd74426e8374ac110c4036c77c09ab_000000000078,0.390658,8933.078977,337.279660,198.127769
7,73,11dd74426e8374ac110c4036c77c09ab_000000000079,0.390658,8908.660816,335.064184,199.721576
7,74,11dd74426e8374ac110c4036c77c09ab_000000000080,0.383342,8606.318883,331.244449,195.919008
7,75,11dd74426e8374ac110c4036c77c09ab_000000000081,0.383342,8625.716385,331.945082,197.078263
7,76,11dd74426e8374ac110c4036c77c09ab_000000000082,0.383342,8635.121234,330.625333,195.439328
7,77,11dd74426e8374ac110c4036c77c09ab_000000000083,0.383342,8605.437179,330.600064,195.538650
7,78,11dd74426e8374ac110c4036c77c09ab_000000000084,0.383342,8608.963997,336.265840,198.744807
7,79,11dd74426e8374ac110c4036c77c09ab_000000000085,0.383342,8559.294636,334.259895,196.703345
7,80,11dd74426e8374ac110c4036c77c09ab_000000000086,0.383342,8582.512858,334.076904,196.363616
7,81,11dd74426e8374ac110c4036c77c09ab_000000000087,0.383342,8536.664217,333.227114,197.881119
7,82,11dd74426e8374ac110c4036c77c09ab_000000000088,0.383342,8557.237325,335.412797,196.042511
7,83,11dd74426e8374ac110c4036c77c09ab_000000000089,0.383342,8526.965467,334.667640,196.181046
7,84,11dd74426e8374ac110c4036c77c09ab_000000000090,0.383342,8473.769287,334.322529,196.929012
7,85,11dd74426e8374ac110c4036c77c09ab_000000000091,0.383342,8453.196179,335.121197,195.977829
7,86,11dd74426e8374ac110c4036c77c09ab_000000000092,0.376288,8236.176991,327.552507,189.328182
7,87,11dd74426e8374ac110c4036c77c09ab_000000000093,0.376288,8226.265487,326.991864,191.072845
7,88,11dd74426e8374ac110c4036c77c09ab_000000000094,0.383342,8552.534901,337.627610,195.987445
7,89,11dd74426e8374ac110c4036c77c09ab_000000000095,0.383342,8588.684791,334.501144,193.806418
7,90,11dd74426e8374ac110c4036c77c09ab_000000000096,0.383342,8634.533431,337.064507,195.751132
7,91,11dd74426e8374ac110c4036c77c09ab_000000000097,0.383342,8628.361499,336.129551,197.094899
7,92,11dd74426e8374ac110c4036c77c09ab_000000000098,0.383342,8621.013960,332.609074,199.379085
7,93,11dd74426e8374ac110c4036c77c09ab_000000000099,0.383342,8674.797943,331.286330,197.323490
7,94,11dd74426e8374ac110c4036c77c09ab_000000000100,0.383342,8707.714916,335.438207,196.050080
7,95,11dd74426e8374ac110c4036c77c09ab_000000000101,0.376288,8536.637168,325.904431,190.992495
7,96,11dd74426e8374ac110c4036c77c09ab_000000000102,0.376288,8565.238938,326.000524,190.235727
7,97,11dd74426e8374ac110c4036c77c09ab_000000000103,0.390658,9223.349866,344.013738,201.438358
7,98,11dd74426e8374ac110c4036c77c09ab_000000000104,0.390658,9209.614651,347.983550,202.052313
7,99,11dd74426e8374ac110c4036c77c09ab_000000000105,0.383342,8878.471712,340.850169,195.276108
7,100,11dd74426e8374ac110c4036c77c09ab_000000000106,0.390658,9215.719191,339.840514,199.649246
7,101,11dd74426e8374ac110c4036c77c09ab_000000000107,0.390658,9255.703930,337.477493,198.389098
7,102,11dd74426e8374ac110c4036c77c09ab_000000000108,0.390658,9338.420450,331.437247,198.445429
7,103,11dd74426e8374ac110c4036c77c09ab_000000000109,0.390658,9363.143838,336.117749,200.016203
7,104,11dd74426e8374ac110c4036c77c09ab_000000000110,0.383342,9070.095518,331.233429,198.123795
7,105,11dd74426e8374ac110c4036c77c09ab_000000000111,0.390658,9441.892407,329.303532,197.926884
7,106,11dd74426e8374ac110c4036c77c09ab_000000000112,0.390658,9467.531477,330.016892,201.972818
7,107,11dd74426e8374ac110c4036c77c09ab_000000000113,0.383342,9133.578251,329.537568,195.342650
7,108,11dd74426e8374ac110c4036c77c09ab_000000000114,0.383342,9179.720794,334.198828,197.754703
7,109,11dd74426e8374ac110c4036c77c09ab_000000000115,0.376288,8826.619469,321.365085,191.692765
7,110,11dd74426e8374ac110c4036c77c09ab_000000000116,0.376288,8823.504425,322.068214,191.462224
7,111,11dd74426e8374ac110c4036c77c09ab_000000000117,0.383342,9235.562087,328.488807,195.154571
7,112,11dd74426e8374ac110c4036c77c09ab_000000000118,0.383342,9247.024247,329.442271,195.477735
7,113,11dd74426e8374ac110c4036c77c09ab_000000000119,0.383342,9154.151359,327.801277,194.705354
7,114,11dd74426e8374ac110c4036c77c09ab_000000000120,0.383342,9075.385746,326.214728,196.994688
7,115,11dd74426e8374ac110c4036c77c09ab_000000000121,0.383342,8517.854519,313.866235,193.483593
7,116,11dd74426e8374ac110c4036c77c09ab_000000000122,0.383342,8554.592212,322.583793,196.498688
7,117,11dd74426e8374ac110c4036c77c09ab_000000000123,0.383342,8547.685525,321.766665,194.648487
7,118,11dd74426e8374ac110c4036c77c09ab_000000000124,0.376288,8237.876106,314.957458,193.843987
7,119,11dd74426e8374ac110c4036c77c09ab_000000000125,0.376288,8258.831858,314.980448,189.945232
7,120,11dd74426e8374ac110c4036c77c09ab_000000000126,0.376288,8313.769912,317.632541,196.093862
7,121,11dd74426e8374ac110c4036c77c09ab_000000000127,0.383342,8636.296841,321.439150,198.377048
7,122,11dd74426e8374ac110c4036c77c09ab_000000000128,0.383342,8635.415136,326.315922,199.709736
7,123,11dd74426e8374ac110c4036c77c09ab_000000000129,0.383342,8619.838354,327.611244,201.053958
7,124,11dd74426e8374ac110c4036c77c09ab_000000000130,0.383342,8631.300514,327.164870,199.368720
7,125,11dd74426e8374ac110c4036c77c09ab_000000000131,0.383342,8572.226304,332.882916,200.046353
7,126,11dd74426e8374ac110c4036c77c09ab_000000000132,0.383342,8592.799412,328.626056,199.738795
7,127,11dd74426e8374ac110c4036c77c09ab_000000000133,0.383342,8509.919177,325.215687,195.617171
7,128,11dd74426e8374ac110c4036c77c09ab_000000000134,0.383342,8466.127847,324.914633,195.907380
7,129,11dd74426e8374ac110c4036c77c09ab_000000000135,0.383342,8481.704629,323.471744,195.790686
7,130,11dd74426e8374ac110c4036c77c09ab_000000000136,0.383342,8542.248347,325.756586,198.518321
7,131,11dd74426e8374ac110c4036c77c09ab_000000000137,0.383342,8540.191036,322.719521,197.529200
7,132,11dd74426e8374ac110c4036c77c09ab_000000000138,0.376288,8179.823009,316.728085,192.020410
7,133,11dd74426e8374ac110c4036c77c09ab_000000000139,0.376288,8190.584071,318.422255,192.760642
7,134,11dd74426e8374ac110c4036c77c09ab_000000000140,0.383342,8539.015430,323.431758,196.633761
7,135,11dd74426e8374ac110c4036c77c09ab_000000000141,0.383342,8551.065393,322.825721,194.998874
7,136,11dd74426e8374ac110c4036c77c09ab_000000000142,0.383342,8569.581190,321.501106,195.002968
7,137,11dd74426e8374ac110c4036c77c09ab_000000000143,0.390658,8829.607020,328.517781,198.925418
7,138,11dd74426e8374ac110c4036c77c09ab_000000000144,0.390658,8820.144983,329.056032,201.044195
7,139,11dd74426e8374ac110c4036c77c09ab_000000000145,0.390658,8772.834796,331.674350,200.911885
7,140,11dd74426e8374ac110c4036c77c09ab_000000000146,0.390658,8762.457077,331.693425,201.959656
7,141,11dd74426e8374ac110c4036c77c09ab_000000000147,0.390658,8729.492560,331.605251,203.160170
7,142,11dd74426e8374ac110c4036c77c09ab_000000000148,0.390658,8732.850057,333.789515,202.105557
7,143,11dd74426e8374ac110c4036c77c09ab_000000000149,0.383342,8449.963262,327.311033,201.121623
7,144,11dd74426e8374ac110c4036c77c09ab_000000000150,0.390658,8747.195727,333.439177,204.063781
7,145,11dd74426e8374ac110c4036c77c09ab_000000000151,0.390658,8752.689813,330.804908,204.377876
7,146,11dd74426e8374ac110c4036c77c09ab_000000000152,0.390658,8713.315528,336.680130,202.658615
7,147,11dd74426e8374ac110c4036c77c09ab_000000000153,0.390658,8727.355971,341.865478,206.355844
7,148,11dd74426e8374ac110c4036c77c09ab_000000000154,0.390658,8795.421595,337.534003,204.236673
7,149,11dd74426e8374ac110c4036c77c09ab_000000000155,0.390658,8801.526135,336.662080,205.057951
7,150,11dd74426e8374ac110c4036c77c09ab_000000000156,0.390658,8767.951164,335.255150,203.252088
7,151,11dd74426e8374ac110c4036c77c09ab_000000000157,0.390658,8836.627242,336.938931,205.137136
7,152,11dd74426e8374ac110c4036c77c09ab_000000000158,0.388955,8827.231467,333.017439,202.766065
7,153,11dd74426e8374ac110c4036c77c09ab_000000000159,0.390658,8955.665776,336.496032,206.797074
7,154,11dd74426e8374ac110c4036c77c09ab_000000000160,0.383342,8574.283615,325.527830,201.440060
7,155,11dd74426e8374ac110c4036c77c09ab_000000000161,0.383342,8513.445996,331.926176,200.083601
7,156,11dd74426e8374ac110c4036c77c09ab_000000000162,0.383342,8550.183688,332.395433,203.282880
7,157,11dd74426e8374ac110c4036c77c09ab_000000000163,0.376288,8304.424779,321.860158,199.080054
7,158,11dd74426e8374ac110c4036c77c09ab_000000000164,0.383342,8645.113887,326.135996,200.375155
7,159,11dd74426e8374ac110c4036c77c09ab_000000000165,0.383342,8637.178545,325.897554,200.205688
7,160,11dd74426e8374ac110c4036c77c09ab_000000000166,0.383342,8624.246877,317.410857,198.221292
7,161,11dd74426e8374ac110c4036c77c09ab_000000000167,0.383342,8622.483468,325.124928,199.843802
7,162,11dd74426e8374ac110c4036c77c09ab_000000000168,0.390658,9292.331171,342.588543,206.591755
7,163,11dd74426e8374ac110c4036c77c09ab_000000000169,0.398252,9690.087232,347.191451,207.461654
7,164,11dd74426e8374ac110c4036c77c09ab_000000000170,0.390658,9194.353300,347.928184,203.576866
7,165,11dd74426e8374ac110c4036c77c09ab_000000000171,0.390658,9214.193056,344.367819,206.118836
7,166,11dd74426e8374ac110c4036c77c09ab_000000000172,0.390658,9223.960320,346.284413,206.861667
7,167,11dd74426e8374ac110c4036c77c09ab_000000000173,0.390658,9207.172835,338.974672,203.268469
7,168,11dd74426e8374ac110c4036c77c09ab_000000000174,0.390658,9205.646700,336.270826,204.418578
7,169,11dd74426e8374ac110c4036c77c09ab_000000000175,0.390658,8577.031667,330.858604,203.296128
7,170,11dd74426e8374ac110c4036c77c09ab_000000000176,0.390658,8463.945059,337.322102,205.093764
7,171,11dd74426e8374ac110c4036c77c09ab_000000000177,0.390658,8470.354826,336.638093,201.536308
7,172,11dd74426e8374ac110c4036c77c09ab_000000000178,0.390658,8458.145746,335.007030,204.093443
7,173,11dd74426e8374ac110c4036c77c09ab_000000000179,0.390658,8549.408623,339.784028,204.081044
7,174,11dd74426e8374ac110c4036c77c09ab_000000000180,0.383342,8224.834680,334.329081,202.395256
7,175,11dd74426e8374ac110c4036c77c09ab_000000000181,0.383342,8236.296841,334.932146,203.649352
7,176,11dd74426e8374ac110c4036c77c09ab_000000000182,0.381732,8150.091075,329.455155,197.854206
7,177,11dd74426e8374ac110c4036c77c09ab_000000000183,0.381732,8143.096539,331.840073,200.765893
7,178,11dd74426e8374ac110c4036c77c09ab_000000000184,0.376288,7954.973451,329.444858,198.701101
7,179,11dd74426e8374ac110c4036c77c09ab_000000000185,0.376288,7966.300885,324.825427,198.425063
7,180,11dd74426e8374ac110c4036c77c09ab_000000000186,0.376288,7931.185841,324.098596,199.472717
7,181,11dd74426e8374ac110c4036c77c09ab_000000000187,0.383342,8206.612785,333.349763,205.021347
7,182,11dd74426e8374ac110c4036c77c09ab_000000000188,0.383342,8207.494489,331.156498,203.323474
7,183,11dd74426e8374ac110c4036c77c09ab_000000000189,0.383342,8277.149155,328.654741,201.070594
7,184,11dd74426e8374ac110c4036c77c09ab_000000000190,0.383342,8285.084497,332.168432,203.310956
7,185,11dd74426e8374ac110c4036c77c09ab_000000000191,0.390658,8611.980160,340.562650,205.680419
7,186,11dd74426e8374ac110c4036c77c09ab_000000000192,0.390658,8608.317436,337.616431,205.629417
7,187,11dd74426e8374ac110c4036c77c09ab_000000000193,0.376288,7981.309735,326.331499,198.750595
7,188,11dd74426e8374ac110c4036c77c09ab_000000000194,0.383342,8315.650257,324.101647,199.768673
7,189,11dd74426e8374ac110c4036c77c09ab_000000000195,0.383342,8320.352682,325.543062,201.669073
7,190,11dd74426e8374ac110c4036c77c09ab_000000000196,0.383342,8215.723733,334.305122,205.164117
8,191,11dd74426e8374ac110c4036c77c09ab_000000000197,0.383342,1.157237,341.542262,227.311055
8,192,11dd74426e8374ac110c4036c77c09ab_000000000198,0.383342,1.083762,363.675676,240.803303
9,191,11dd74426e8374ac110c4036c77c09ab_000000000197,0.383342,8223.952976,328.211947,202.202181
9,192,11dd74426e8374ac110c4036c77c09ab_000000000198,0.383342,8300.367377,331.211903,206.297741
10,193,11dd74426e8374ac110c4036c77c09ab_000000000199,0.383342,8299.779574,333.687105,207.391425
10,194,11dd74426e8374ac110c4036c77c09ab_000000000200,0.383342,8280.675974,326.761524,201.648367
10,195,11dd74426e8374ac110c4036c77c09ab_000000000201,0.383342,8255.400441,335.867243,202.853867
10,196,11dd74426e8374ac110c4036c77c09ab_000000000202,0.383342,8268.038207,330.772806,201.891652
10,197,11dd74426e8374ac110c4036c77c09ab_000000000203,0.383342,8245.701690,335.668507,203.441490
10,198,11dd74426e8374ac110c4036c77c09ab_000000000204,0.383342,8233.357825,334.242394,204.228178
10,199,11dd74426e8374ac110c4036c77c09ab_000000000205,0.392232,8655.692308,345.663450,211.745528
10,200,11dd74426e8374ac110c4036c77c09ab_000000000206,0.390658,8581.457459,340.893698,208.417479
10,201,11dd74426e8374ac110c4036c77c09ab_000000000207,0.383342,8313.592946,325.926544,199.327868
10,202,11dd74426e8374ac110c4036c77c09ab_000000000208,0.383342,8310.653931,321.651316,197.785400
10,203,11dd74426e8374ac110c4036c77c09ab_000000000209,0.390658,8593.666539,333.401528,203.584162
10,204,11dd74426e8374ac110c4036c77c09ab_000000000210,0.383342,8291.256429,328.179214,201.884820
10,205,11dd74426e8374ac110c4036c77c09ab_000000000211,0.383342,8284.202792,328.006542,201.955269
11,206,11dd74426e8374ac110c4036c77c09ab_000000000212,0.376288,0.283186,272.147424,159.983605
12,206,11dd74426e8374ac110c4036c77c09ab_000000000212,0.376288,7980.743363,328.221783,200.227315
13,207,11dd74426e8374ac110c4036c77c09ab_000000000213,0.376288,7949.309735,326.628827,199.866415
14,208,11dd74426e8374ac110c4036c77c09ab_000000000214,0.383342,1.102131,282.535032,162.937043
14,209,11dd74426e8374ac110c4036c77c09ab_000000000215,0.383342,0.670463,283.908689,162.441886
15,208,11dd74426e8374ac110c4036c77c09ab_000000000214,0.383342,8290.374724,333.978238,202.330305
15,209,11dd74426e8374ac110c4036c77c09ab_000000000215,0.383342,8283.321087,335.024145,202.381311
16,210,11dd74426e8374ac110c4036c77c09ab_000000000216,0.383342,0.587803,390.013868,247.179656
17,210,11dd74426e8374ac110c4036c77c09ab_000000000216,0.383342,0.505143,390.269437,240.279507
18,210,11dd74426e8374ac110c4036c77c09ab_000000000216,0.383342,7.053637,384.199870,240.854543
19,210,11dd74426e8374ac110c4036c77c09ab_000000000216,0.383342,7565.025716,328.867375,196.427607
20,211,11dd74426e8374ac110c4036c77c09ab_000000000217,0.383342,7603.232917,331.299596,199.667644
20,212,11dd74426e8374ac110c4036c77c09ab_000000000218,0.383342,7596.767083,332.572714,199.046773
20,213,11dd74426e8374ac110c4036c77c09ab_000000000219,0.383342,8372.961058,337.733273,207.078719
21,214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,1.469508,394.756433,247.456329
22,214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,6.686260,390.680177,247.673526
23,214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,0.376561,387.664567,240.939522
24,214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,2.498163,390.284060,241.450637
25,214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,4.628949,382.894112,241.365447
26,214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,7669.654666,331.670795,199.207746
27,215,11dd74426e8374ac110c4036c77c09ab_000000000221,0.383342,8442.909625,339.541019,207.566975
27,216,11dd74426e8374ac110c4036c77c09ab_000000000222,0.376288,8105.911504,333.011582,202.448298
27,217,11dd74426e8374ac110c4036c77c09ab_000000000223,0.390658,8790.537963,339.078727,209.291476
28,218,11dd74426e8374ac110c4036c77c09ab_000000000224,0.383342,0.587803,370.384154,243.790181
29,218,11dd74426e8374ac110c4036c77c09ab_000000000224,0.383342,8339.162381,332.840497,205.556256
30,219,11dd74426e8374ac110c4036c77c09ab_000000000225,0.383342,8327.700220,335.392559,204.863134
30,220,11dd74426e8374ac110c4036c77c09ab_000000000226,0.383342,8252.461425,332.087875,201.260743
30,221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,7523.585599,326.468636,197.337061
31,222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,2.865540,281.578854,164.117742
32,222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,8251.579721,327.478066,200.926700
33,223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,8254.224835,328.647113,199.725552
34,224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,0.890889,291.360593,169.462554
35,224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,8292.432035,330.752942,200.137789
36,225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,8258.633358,329.452145,201.861493
36,226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,8230.124908,329.136164,202.815121
36,227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,8015.858407,323.946877,197.991518
36,228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,8013.876106,323.397695,198.414774
36,229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,8051.823009,325.282443,200.179085
36,230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,8032.000000,324.803218,197.872964
36,231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,8040.495575,322.834962,195.934427
36,232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,8163.964602,326.706800,200.186664
36,233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,8171.327434,328.190341,200.977963
36,234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,8121.486726,326.639897,199.795907
36,235,11dd74426e8374ac110c4036c77c09ab_000000000241,0.376288,8111.575221,328.526070,199.904999
36,236,11dd74426e8374ac110c4036c77c09ab_000000000242,0.383342,8734.166054,318.434303,198.353393
36,237,11dd74426e8374ac110c4036c77c09ab_000000000243,0.383342,8627.479794,330.590494,200.539053
36,238,11dd74426e8374ac110c4036c77c09ab_000000000244,0.369484,8010.375427,317.911480,194.658553
36,239,11dd74426e8374ac110c4036c77c09ab_000000000245,0.376288,8308.955752,321.006941,195.766447
36,240,11dd74426e8374ac110c4036c77c09ab_000000000246,0.383342,8654.812638,328.324558,200.735263
36,241,11dd74426e8374ac110c4036c77c09ab_000000000247,0.383342,8666.862601,327.873855,201.701245
36,242,11dd74426e8374ac110c4036c77c09ab_000000000248,0.383342,8685.672300,322.021672,200.464369
36,243,11dd74426e8374ac110c4036c77c09ab_000000000249,0.383342,8702.424688,330.197794,202.359598
36,244,11dd74426e8374ac110c4036c77c09ab_000000000250,0.383342,8710.947832,328.145054,202.424151
36,245,11dd74426e8374ac110c4036c77c09ab_000000000251,0.376288,8269.734513,322.017274,198.648921
36,246,11dd74426e8374ac110c4036c77c09ab_000000000252,0.383342,8581.631154,324.172517,202.899047
36,247,11dd74426e8374ac110c4036c77c09ab_000000000253,0.376288,8399.575221,322.357918,199.783114
36,248,11dd74426e8374ac110c4036c77c09ab_000000000254,0.376288,8226.831858,323.062563,197.169444
36,249,11dd74426e8374ac110c4036c77c09ab_000000000255,0.376288,8224.849558,322.754876,194.858592
36,250,11dd74426e8374ac110c4036c77c09ab_000000000256,0.383342,8773.254960,334.168739,202.135265
36,251,11dd74426e8374ac110c4036c77c09ab_000000000257,0.383342,8783.541514,333.944054,204.436414
36,252,11dd74426e8374ac110c4036c77c09ab_000000000258,0.383342,8793.828068,338.568604,205.281104
36,253,11dd74426e8374ac110c4036c77c09ab_000000000259,0.376288,8471.504425,327.049028,198.011844
36,254,11dd74426e8374ac110c4036c77c09ab_000000000260,0.383342,8858.633358,330.870794,201.269050
